Entity,Code,Day,total_vaccinations_per_hundred,"GDP per capita, PPP (constant 2011 international $)",Year,Year,Continent
Guatemala,GTM,2021-11-04,47.86,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-05,48.15,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-06,48.27,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-07,48.36,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-08,48.68,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-09,49,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-10,49.32,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-11,49.64,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-12,50,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-13,50.15,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-14,50.27,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-15,50.61,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-16,50.92,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-17,51.25,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-18,51.54,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-19,51.89,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-20,52.12,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-21,52.33,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-22,52.71,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-23,53.11,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-24,53.52,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-25,53.92,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-26,54.14,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-27,54.3,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-28,54.42,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-29,54.8,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-11-30,55.18,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-01,55.5,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-02,55.83,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-03,56.13,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-04,56.26,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-05,56.35,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-06,56.65,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-07,56.98,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-08,57.26,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-09,57.55,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-10,57.83,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-11,57.94,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-12,58.01,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-13,58.27,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-14,58.54,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-15,58.82,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-16,59.11,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-17,59.37,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-18,59.49,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-19,59.6,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-20,60.26,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-21,60.61,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-22,60.88,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-23,61.01,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-24,61.02,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-25,61.03,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-26,61.07,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-27,61.34,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-28,61.63,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-29,61.86,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-30,61.96,7423.80759192956,2017,2015,North America
Guatemala,GTM,2021-12-31,61.98,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-01,61.98,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-02,62.01,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-03,62.19,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-04,62.43,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-05,62.68,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-06,63.11,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-07,63.67,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-08,64.02,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-09,64.41,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-10,64.96,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-11,65.54,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-12,66.15,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-13,66.74,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-14,67.33,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-15,67.61,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-16,67.94,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-17,68.5,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-18,69.1,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-19,69.64,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-20,70.15,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-21,70.68,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-22,70.92,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-23,71.08,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-24,71.47,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-25,71.85,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-26,72.22,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-27,72.57,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-28,72.92,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-29,73.09,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-30,73.31,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-01-31,73.71,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-02-01,73.92,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-02-02,74.43,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-02-03,74.72,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-02-04,75.04,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-02-05,75.17,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-02-06,75.28,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-02-07,75.58,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-02-08,75.88,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-02-09,76.31,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-02-10,76.47,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-02-11,76.89,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-02-12,77.02,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-02-13,77.1,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-02-14,77.34,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-02-15,77.6,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-02-18,77.88,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-02-23,78.98,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-02-25,79.65,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-03-02,80.82,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-03-04,81.65,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-03-09,82.27,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-03-11,82.97,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-03-16,83.66,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-03-18,84.29,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-03-23,85.59,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-03-25,86.83,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-03-30,88.33,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-04-01,89.08,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-04-08,90.57,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-04-15,91.37,7423.80759192956,2017,2015,North America
Guatemala,GTM,2022-04-22,91.55,7423.80759192956,2017,2015,North America
Guernsey,GGY,2021-01-24,10.53,,,2015,Europe
Guernsey,GGY,2021-02-07,23.88,,,2015,Europe
Guernsey,GGY,2021-02-14,30.42,,,2015,Europe
Guernsey,GGY,2021-02-23,31.63,,,2015,Europe
Guernsey,GGY,2021-03-02,34.77,,,2015,Europe
Guernsey,GGY,2021-03-12,46.36,,,2015,Europe
Guernsey,GGY,2021-04-07,59.68,,,2015,Europe
Guernsey,GGY,2021-04-16,67.85,,,2015,Europe
Guernsey,GGY,2021-04-20,73.5,,,2015,Europe
Guernsey,GGY,2021-05-12,86.26,,,2015,Europe
Guernsey,GGY,2021-05-13,87.53,,,2015,Europe
Guernsey,GGY,2021-05-21,92.68,,,2015,Europe
Guernsey,GGY,2021-05-23,93.86,,,2015,Europe
Guernsey,GGY,2021-05-24,96.39,,,2015,Europe
Guernsey,GGY,2021-05-25,97.28,,,2015,Europe
Guernsey,GGY,2021-05-26,98.23,,,2015,Europe
Guernsey,GGY,2021-05-27,99.54,,,2015,Europe
Guernsey,GGY,2021-05-28,100.64,,,2015,Europe
Guernsey,GGY,2021-06-01,105.11,,,2015,Europe
Guernsey,GGY,2021-06-02,106.1,,,2015,Europe
Guernsey,GGY,2021-06-03,107.16,,,2015,Europe
Guernsey,GGY,2021-06-04,108.21,,,2015,Europe
Guernsey,GGY,2021-06-07,111.29,,,2015,Europe
Guernsey,GGY,2021-06-08,112.27,,,2015,Europe
Guernsey,GGY,2021-06-10,114.2,,,2015,Europe
Guernsey,GGY,2021-06-11,115.43,,,2015,Europe
Guernsey,GGY,2021-06-14,117.88,,,2015,Europe
Guernsey,GGY,2021-06-15,118.61,,,2015,Europe
Guernsey,GGY,2021-06-17,119.98,,,2015,Europe
Guernsey,GGY,2021-06-18,120.53,,,2015,Europe
Guernsey,GGY,2021-06-21,122.35,,,2015,Europe
Guernsey,GGY,2021-06-22,122.87,,,2015,Europe
Guernsey,GGY,2021-06-24,124.14,,,2015,Europe
Guernsey,GGY,2021-06-25,124.68,,,2015,Europe
Guernsey,GGY,2021-06-29,127.4,,,2015,Europe
Guernsey,GGY,2021-06-30,128.05,,,2015,Europe
Guernsey,GGY,2021-07-01,128.66,,,2015,Europe
Guernsey,GGY,2021-07-02,129.46,,,2015,Europe
Guernsey,GGY,2021-07-05,131.84,,,2015,Europe
Guernsey,GGY,2021-07-06,132.73,,,2015,Europe
Guernsey,GGY,2021-07-07,133.72,,,2015,Europe
Guernsey,GGY,2021-07-09,135.58,,,2015,Europe
Guernsey,GGY,2021-07-12,137.94,,,2015,Europe
Guernsey,GGY,2021-07-13,138.64,,,2015,Europe
Guernsey,GGY,2021-07-14,139.24,,,2015,Europe
Guernsey,GGY,2021-07-15,139.87,,,2015,Europe
Guernsey,GGY,2021-07-16,140.33,,,2015,Europe
Guernsey,GGY,2021-07-20,142.22,,,2015,Europe
Guernsey,GGY,2021-07-21,142.59,,,2015,Europe
Guernsey,GGY,2021-07-22,142.97,,,2015,Europe
Guernsey,GGY,2021-07-23,143.34,,,2015,Europe
Guernsey,GGY,2021-07-26,144.37,,,2015,Europe
Guernsey,GGY,2021-07-27,144.71,,,2015,Europe
Guernsey,GGY,2021-07-28,145.16,,,2015,Europe
Guernsey,GGY,2021-07-30,146.37,,,2015,Europe
Guernsey,GGY,2021-08-02,148.19,,,2015,Europe
Guernsey,GGY,2021-08-04,150.32,,,2015,Europe
Guernsey,GGY,2021-08-06,151.04,,,2015,Europe
Guernsey,GGY,2021-08-09,151.65,,,2015,Europe
Guernsey,GGY,2021-08-11,152.06,,,2015,Europe
Guernsey,GGY,2021-08-13,152.54,,,2015,Europe
Guernsey,GGY,2021-08-16,153.26,,,2015,Europe
Guernsey,GGY,2021-08-18,153.98,,,2015,Europe
Guernsey,GGY,2021-08-20,154.7,,,2015,Europe
Guernsey,GGY,2021-08-23,155.14,,,2015,Europe
Guernsey,GGY,2021-08-25,156.33,,,2015,Europe
Guernsey,GGY,2021-08-27,156.89,,,2015,Europe
Guernsey,GGY,2021-09-01,156.95,,,2015,Europe
Guernsey,GGY,2021-09-03,157.28,,,2015,Europe
Guernsey,GGY,2021-09-06,158.68,,,2015,Europe
Guernsey,GGY,2021-09-08,158.96,,,2015,Europe
Guernsey,GGY,2021-09-10,159.28,,,2015,Europe
Guernsey,GGY,2021-09-13,159.62,,,2015,Europe
Guernsey,GGY,2021-09-15,159.8,,,2015,Europe
Guernsey,GGY,2021-09-17,160.11,,,2015,Europe
Guernsey,GGY,2021-09-20,160.27,,,2015,Europe
Guernsey,GGY,2021-09-22,160.41,,,2015,Europe
Guernsey,GGY,2021-09-24,160.54,,,2015,Europe
Guernsey,GGY,2021-09-27,160.76,,,2015,Europe
Guernsey,GGY,2021-09-29,160.9,,,2015,Europe
Guernsey,GGY,2021-10-05,161.17,,,2015,Europe
Guernsey,GGY,2021-10-13,161.46,,,2015,Europe
Guernsey,GGY,2021-10-18,161.79,,,2015,Europe
Guernsey,GGY,2021-10-25,162.6,,,2015,Europe
Guernsey,GGY,2021-11-01,163.33,,,2015,Europe
Guernsey,GGY,2021-11-08,163.88,,,2015,Europe
Guernsey,GGY,2021-11-15,164.19,,,2015,Europe
Guernsey,GGY,2021-11-22,164.28,,,2015,Europe
Guernsey,GGY,2021-12-08,164.8,,,2015,Europe
Guernsey,GGY,2021-12-14,167.4,,,2015,Europe
Guernsey,GGY,2022-01-04,225.28,,,2015,Europe
Guernsey,GGY,2022-01-10,227.22,,,2015,Europe
Guernsey,GGY,2022-01-11,228.41,,,2015,Europe
Guernsey,GGY,2022-01-17,228.94,,,2015,Europe
Guernsey,GGY,2022-01-25,229.93,,,2015,Europe
Guernsey,GGY,2022-02-02,230.75,,,2015,Europe
Guernsey,GGY,2022-02-08,231.65,,,2015,Europe
Guernsey,GGY,2022-02-15,232.55,,,2015,Europe
Guernsey,GGY,2022-02-21,233.03,,,2015,Europe
Guernsey,GGY,2022-02-28,233.52,,,2015,Europe
Guernsey,GGY,2022-03-07,234.04,,,2015,Europe
Guernsey,GGY,2022-03-15,237.48,,,2015,Europe
Guernsey,GGY,2022-03-23,237.79,,,2015,Europe
Guinea,GIN,2021-03-31,0.46,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-04-07,0.61,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-04-15,0.79,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-04-16,0.81,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-04-19,0.83,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-04-20,0.85,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-04-21,0.86,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-04-22,0.92,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-04-24,0.96,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-04-25,0.96,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-04-26,0.98,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-04-27,1,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-04-28,1.03,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-04-29,1.05,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-04-30,1.06,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-05-03,1.08,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-05-04,1.09,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-05-05,1.12,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-05-06,1.26,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-05-07,1.29,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-05-11,1.5,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-05-12,1.52,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-05-17,1.67,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-05-19,1.74,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-05-20,1.75,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-05-23,1.94,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-05-24,2.03,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-05-25,2.12,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-05-26,2.24,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-05-29,2.51,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-05-31,2.61,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-06-02,2.71,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-06-03,2.74,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-06-07,2.78,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-06-08,2.85,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-06-10,2.98,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-06-11,2.99,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-06-15,3.27,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-06-17,3.35,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-06-21,3.52,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-06-22,3.89,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-06-23,3.94,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-06-24,3.95,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-06-27,4.01,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-06-28,4.02,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-06-29,4.23,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-06-30,4.24,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-07-03,4.29,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-07-04,5.24,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-07-05,5.34,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-07-07,5.44,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-07-12,5.71,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-07-13,5.75,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-07-14,5.78,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-07-16,5.81,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-07-18,5.82,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-07-25,5.93,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-07-27,5.96,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-07-28,5.97,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-07-30,6.66,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-08-01,6.7,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-08-06,6.81,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-08-08,6.86,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-08-09,6.91,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-08-10,6.95,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-08-11,7.02,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-08-12,7.06,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-08-15,7.11,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-08-16,7.13,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-08-17,7.19,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-08-18,7.26,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-08-19,7.67,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-08-22,7.83,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-08-23,7.88,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-08-25,8.09,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-08-29,8.37,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-08-30,8.89,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-08-31,9.07,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-09-03,9.27,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-09-06,9.53,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-09-08,9.73,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-09-09,9.88,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-09-12,10.18,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-09-14,10.28,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-09-19,10.7,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-09-20,10.9,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-09-21,11.52,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-09-23,12.45,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-09-24,12.59,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-09-26,12.84,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-09-28,13.14,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-09-30,13.38,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-10-03,13.58,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-10-05,13.76,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-10-10,14.1,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-10-12,14.27,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-10-13,14.69,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-10-14,14.9,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-10-18,15.11,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-10-21,15.74,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-10-24,16.08,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-10-26,16.17,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-10-27,16.35,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-10-31,16.65,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-11-01,16.77,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-11-03,16.87,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-11-07,17.41,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-11-10,17.52,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-11-21,18.03,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-11-23,18.1,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-11-24,18.1,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-11-25,18.18,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-11-26,18.21,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-11-28,18.22,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-12-04,18.48,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-12-11,18.54,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-12-12,18.56,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-12-20,18.94,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-12-21,19.11,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-12-23,19.76,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-12-24,20.05,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-12-25,20.27,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-12-26,20.53,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-12-28,21.14,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-12-29,21.45,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-12-30,21.71,1998.92571988235,2017,2015,Africa
Guinea,GIN,2021-12-31,21.87,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-01-01,24.09,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-01-02,24.18,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-01-03,24.71,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-01-04,24.99,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-01-05,25.26,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-01-07,25.33,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-01-10,25.35,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-01-11,25.35,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-01-15,25.39,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-01-17,33.28,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-01-20,34.08,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-01-22,34.33,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-01-23,34.49,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-01-24,34.62,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-01-31,35.19,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-02-01,35.25,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-02-05,35.25,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-02-09,35.25,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-02-10,35.26,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-02-20,36.78,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-02-27,40.73,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-03-13,43.23,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-03-16,43.68,1998.92571988235,2017,2015,Africa
Guinea,GIN,2022-03-21,44.1,1998.92571988235,2017,2015,Africa
Guinea-Bissau,GNB,2021-05-12,0.29,1548.67470304471,2017,2015,Africa
Guinea-Bissau,GNB,2021-06-08,0.93,1548.67470304471,2017,2015,Africa
Guinea-Bissau,GNB,2021-06-28,1.14,1548.67470304471,2017,2015,Africa
Guinea-Bissau,GNB,2021-07-19,1.25,1548.67470304471,2017,2015,Africa
Guinea-Bissau,GNB,2021-08-09,1.51,1548.67470304471,2017,2015,Africa
Guinea-Bissau,GNB,2021-08-23,1.54,1548.67470304471,2017,2015,Africa
Guinea-Bissau,GNB,2021-09-17,4.13,1548.67470304471,2017,2015,Africa
Guinea-Bissau,GNB,2021-09-22,4.7,1548.67470304471,2017,2015,Africa
Guinea-Bissau,GNB,2021-10-06,5.84,1548.67470304471,2017,2015,Africa
Guinea-Bissau,GNB,2021-10-12,5.99,1548.67470304471,2017,2015,Africa
Guinea-Bissau,GNB,2021-10-18,6.03,1548.67470304471,2017,2015,Africa
Guinea-Bissau,GNB,2021-10-24,6.35,1548.67470304471,2017,2015,Africa
Guinea-Bissau,GNB,2021-10-31,6.91,1548.67470304471,2017,2015,Africa
